コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
8912,2020/06,41.2,2166441000,220374000,4,57.89,1.0,9.0
8914,2020/12,44.6,22477000000,2275000000,31,22.71,0.0,0.0
8917,2020/10,70.3,43593545000,2644270000,43,35.74,0.0,5.0
8918,2020/02,82.9,2878343000,1532818000,-,0,0.0,10.0
8919,2020/03,42.3,89978000000,10121000000,27,38.92,2.0,2.0
8920,2020/03,45.9,34466108000,9682126000,15,10.56,0.0,10.0
8922,2020/03,63.6,22665000000,8366000000,-,-,0.0,0.0
8923,2020/11,36.5,63939781000,6427755000,19,55.44,8.0,9.0
8925,2020/07,35,21399737000,3245210000,0.5,0.01,0.0,0.0
8927,2020/07,38.1,9907392000,551819000,5,38.58,0.0,0.0
8928,2020/06,31.1,95378926000,5744399000,55,17.87,0.0,0.0
8929,2020/12,39.8,19118000000,1303000000,53,80.33,9.0,9.0
8931,2020/02,26.8,40093101000,3290240000,35,19.94,9.0,9.0
8934,2020/03,49.6,73218000000,16571957000,42,17.6,9.0,10.0
8935,2020/03,58,84840000000,10412000000,44,20.38,5.0,5.0
8938,2020/03,33.4,8288000000,-606000000,-,-,0.0,6.0
8940,2020/05,27.5,37863347000,1108707000,22,47.02,0.0,2.0
8944,2020/09,32.8,4544586000,818143000,6,34.78,0.0,4.0
8945,2020/06,68.7,8626489000,855762000,28,44.64,2.0,2.0
8946,2020/12,45.2,1951000000,-200000000,-,-,0.0,0.0
8995,2020/03,73.5,2777526000,77043000,25,240.84,0.0,9.0
8999,2020/03,39.2,45541961000,2142147000,23,36.76,5.0,7.0
9001,2020/03,28.1,653874000000,62653000000,40,22.3,1.0,10.0
9003,2020/03,24.5,265100000000,26423000000,50,33.48,0.0,2.0
9005,2020/03,29.8,1164243000000,68760000000,23,31.62,7.0,9.0
9006,2020/03,30,312751000000,29489000000,16,28.15,3.0,9.0
9007,2020/03,29.1,534132000000,41103000000,21,40.01,8.0,9.0
9008,2020/03,42.6,433669000000,36024000000,52.5,34.15,6.0,6.0
9009,2020/03,45.4,274796000000,28320000000,17,10.24,0.0,8.0
9010,2020/03,26.7,52290950000,4492962000,15,53.66,5.0,9.0
9012,2020/03,45.2,5449035000,217719000,-,-,0.0,9.0
9014,2020/03,43.7,21302005000,2919657000,35,16.31,0.0,10.0
9017,2020/03,31.8,18659439000,1391284000,10,5.9,0.0,9.0
9020,2020/03,36.9,2946639000000,380841000000,165,30.12,3.0,10.0
9021,2020/03,34.1,1508201000000,160628000000,182.5,39.18,10.0,10.0
9022,2020/03,39.9,1844647000000,656163000000,150,7.43,8.0,8.0
9024,2020/03,21.5,554590000000,56823000000,30,222.33,1.0,5.0
9025,2020/03,43,310834000000,9686000000,36,42.98,0.0,8.0
9028,2020/06,55.9,89501000000,3675000000,35.6,24.98,0.0,0.0
9029,2020/03,54.6,25111844000,996511000,18,25.98,2.0,9.0
9031,2020/03,26.2,389446000000,16411000000,35,41.39,0.0,9.0
9033,2020/03,45.8,32910000000,-309000000,8,38.63,0.0,2.0
9034,2020/03,62.6,14427045000,1429144000,45,19.3,0.0,0.0
9036,2020/03,83.1,12603859000,652758000,15,24.69,0.0,0.0
9037,2020/03,49.9,122471000000,10190000000,70,21.34,10.0,10.0
9039,2020/03,70.3,100859000000,11184000000,60,12.61,3.0,10.0
9041,2020/03,19.9,1194244000000,49380000000,50,46.32,0.0,9.0
9042,2020/03,36.4,762650000000,95170000000,50,20.09,0.0,9.0
9044,2020/03,26.4,228015000000,35223000000,32.5,16.34,1.0,10.0
9045,2020/03,34.1,317103000000,31123000000,35,18.64,0.0,10.0
9046,2020/03,20.9,22751000000,2083000000,-,-,0.0,9.0
9048,2020/03,34.7,622916000000,47363000000,25,18.69,0.0,9.0
9049,2020/03,33.7,12494000000,832000000,20,19.7,0.0,10.0
9051,2020/03,23.1,16193778000,441589000,12.5,28.23,0.0,8.0
9052,2020/03,41.1,51633000000,4146000000,30,23.13,1.0,9.0
9055,2020/03,58.9,100741000000,4118000000,20,42.32,1.0,4.0
9057,2020/03,54.8,34001000000,2345000000,45,15.94,2.0,3.0
9058,2020/03,63.7,163463000000,7566000000,104,20.04,10.0,10.0
9059,2020/03,44.6,43736000000,1807000000,24,24.81,0.0,4.0
9060,2020/03,29,52767949000,1113430000,80,17.88,0.0,9.0
9062,2020/03,35.5,2080352000000,59224000000,155,86.96,0.0,10.0
9063,2020/03,41,42398251000,1445676000,70,12.65,0.0,1.0
9064,2020/03,50.4,1630146000000,44701000000,41,51.21,1.0,2.0
9065,2020/03,48.7,569461000000,40374000000,105,25.98,0.0,0.0
9066,2020/03,48.9,197387000000,3528000000,56,41,3.0,9.0
9067,2020/03,55.6,50680000000,1059000000,8,25.52,0.0,7.0
9068,2020/03,63,122801000000,8877000000,70,17.32,5.0,6.0
9069,2020/03,35.1,570030000000,20656000000,26,32.84,1.0,9.0
9070,2020/03,48.9,138167000000,6824000000,100,21.96,6.0,6.0
9072,2020/03,64.8,199512000000,20890000000,76,28.81,3.0,3.0
9073,2020/03,45.3,9052033000,114727000,6,15.78,1.0,1.0
9074,2020/03,57.8,34326000000,1303000000,80,23.68,0.0,2.0
9075,2020/03,56.3,292999000000,20541000000,50,21.33,1.0,9.0
9076,2020/03,65.1,625626000000,29439000000,39,25.24,2.0,2.0
9078,2020/03,58.7,48999000000,974000000,18,9.17,0.0,10.0
9081,2020/03,35.8,112702000000,5329000000,40,25.49,0.0,10.0
9082,2020/03,38.3,16026000000,63000000,12,8.03,0.0,3.0
9083,2020/03,76.6,45076000000,2043000000,35,21.15,0.0,9.0
9086,2020/03,26.5,672286000000,34356000000,43,21.68,10.0,10.0
9087,2020/03,60.1,7622464000,169390000,50,50.49,0.0,2.0
9090,2020/03,54.4,98348739000,7194083000,10.95,26.75,0.0,0.0
9099,2020/03,48.5,110676000000,4856000000,22,16.32,1.0,3.0
9101,2020/03,23.9,1668355000000,38696000000,40,16.34,0.0,0.0
9104,2020/03,24.5,1155404000000,23779000000,65,20.16,2.0,3.0
9107,2020/03,11.3,735284000000,6840000000,-,-,0.0,3.0
9110,2020/03,36.7,148415000000,7040000000,80,43.59,0.0,0.0
9115,2020/03,10.3,43881284000,5444852000,5,10.46,0.0,5.0
9119,2020/03,31.7,89179000000,3976000000,12,41.9,1.0,7.0
9127,2020/03,37.8,5156697000,-243193000,-,-,1.0,2.0
9130,2020/03,20.5,12505182000,1556010000,20,7.28,0.0,0.0
9142,2020/03,49.9,432644000000,49406000000,93,49.79,0.0,3.0
9143,2020/03,49.7,1173498000000,75447000000,22,30.22,7.0,7.0
9171,2020/03,27.4,45991000000,437792000,6,35.13,0.0,9.0
9173,2020/12,22.3,8970000000,-415000000,-,-,0.0,9.0
9179,2020/03,56.2,44337187000,1913115000,120,25.7,0.0,3.0
9193,2020/03,76.1,11825622000,170162000,20,82.62,1.0,1.0
9201,2020/03,51.2,1385914000000,100632000000,55,79.18,0.0,0.0
9202,2020/03,41.4,1974216000000,60806000000,-,90.78,0.0,0.0
9206,2020/03,22.9,40416000000,3000000,-,-,0.0,0.0
9232,2020/03,27.3,54142000000,3547000000,25,10.37,1.0,2.0
9233,2020/09,55.3,30120012000,2073872000,24,12.33,1.0,8.0
9260,2020/12,44.4,168449000000,1982000000,20,77.66,0.0,7.0
9262,2020/07,77.7,8832415000,934511000,-,-,0.0,1.0
9263,2020/04,23.8,27338403000,-212234000,-,-,0.0,1.0
9264,2020/08,29.8,6104774000,219853000,38,45.72,0.0,3.0
9265,2020/05,32.4,64658509000,560526000,54,23.32,1.0,1.0
9267,2020/06,33.3,123603493000,4341730000,25,13.77,1.0,1.0
9268,2020/03,39.2,26520752000,1319769000,48,36.56,1.0,1.0
9270,2020/08,43.8,37932651000,631316000,25,146.15,0.0,0.0
9271,2020/12,-12.4,1288000000,-996000000,-,-,0.0,3.0
9273,2020/06,65.1,16034276000,2329819000,17,13.62,2.0,4.0
9274,2020/03,24.9,381397000000,1850000000,10,60.55,1.0,9.0
9275,2020/02,28.3,32962986000,1664879000,34,30.74,0.0,0.0
9278,2020/03,30.7,84389000000,1428000000,6,108.33,1.0,1.0
9279,2020/10,45.2,10982335000,461265000,10,131.77,0.0,0.0
9301,2020/03,60.5,229057000000,12195000000,60,43.94,2.0,10.0
9302,2020/03,20.8,241080000000,11808000000,37.5,9.7,2.0,2.0
9303,2020/03,51.9,191721000000,11101000000,47,44.27,6.0,9.0
9304,2020/03,44,66831000000,3906000000,50,25.89,1.0,1.0
9305,2020/03,35,54759000000,3285000000,50,29.1,0.0,9.0
9306,2020/03,48.1,29661645000,1272369000,8,29.35,3.0,10.0
9307,2020/03,56.5,10266498000,1204616000,7.5,13.16,0.0,2.0
9308,2020/03,35.8,21787000000,-884000000,6,146.25,0.0,0.0
9310,2020/03,48.5,101620000000,3337000000,10,21.13,0.0,9.0
9311,2020/03,34.9,44894318000,1730389000,120,27.29,0.0,9.0
9312,2020/03,43.7,47702000000,1900000000,50,22.96,0.0,10.0
9313,2020/11,58,4918748000,773001000,16,20.11,0.0,5.0
9318,2020/03,76.1,1055381000,-522392000,-,-,0.0,6.0
9319,2020/03,79.6,26475000000,1587810000,22.5,35.37,0.0,0.0
9322,2020/03,51.7,23922088000,542428000,12,37.97,0.0,1.0
9324,2020/03,53.1,46649000000,3470000000,23,20.29,2.0,10.0
9325,2020/03,46.1,10638390000,349266000,-,35.29,0.0,0.0
9351,2020/03,52.5,34731000000,1457000000,50,30.83,0.0,8.0
9353,2020/03,59.1,4627236000,224748000,20,6.4,0.0,5.0
9355,2020/03,39.3,16803000000,497241000,30,81.75,0.0,9.0
9358,2020/03,73.8,54271941000,2836849000,12,21.42,0.0,4.0
9360,2020/03,22.8,14653000000,322887000,12.5,22.98,0.0,9.0
9361,2020/06,41.8,13206583000,735717000,35,14.57,0.0,4.0
9362,2020/03,22.6,13982000000,272000000,50,36.02,0.0,0.0
9363,2020/03,55.9,7410713000,-12679000,-,-,0.0,0.0
9364,2020/03,83.9,278815000000,24679000000,46,29.73,8.0,9.0
9365,2020/03,30.4,14484000000,11146000,30,86.25,0.0,2.0
9366,2020/03,43.2,16420601000,831704000,26,32.65,2.0,2.0
9367,2020/03,52.2,23106092000,873710000,14,17.67,4.0,10.0
9368,2020/03,52.3,54309000000,2555155000,38,25.49,2.0,10.0
9369,2020/11,34.3,171171000000,2601000000,46,78.43,7.0,9.0
9375,2020/03,30.1,544533000000,19714000000,30,45.7,1.0,9.0
9376,2020/09,89.1,2347587000,-267054000,-,-,0.0,9.0
9377,2020/03,63.8,14742940000,1422221000,13,39.16,0.0,0.0
9380,2020/03,41.5,42005812000,442589000,5,51.39,0.0,0.0
9381,2020/02,54.9,45003847000,1575983000,36,58.42,0.0,4.0
9384,2020/12,72,22209000000,1411000000,36,41.18,0.0,6.0
9385,2020/03,29.8,19115844000,628171000,20,32.22,3.0,9.0
9386,2020/12,60,12277000000,1496000000,30,40.43,0.0,8.0
9401,2020/03,73.9,356796000000,13103000000,30,17.35,9.0,9.0
9404,2020/03,80,426599000000,43111000000,35,28.93,1.0,4.0
9405,2020/03,56.8,82937000000,3388000000,18,48.46,1.0,1.0
9408,2020/03,66.9,22565503000,1548175000,7.5,6.31,0.0,0.0
9409,2020/03,78.5,293638000000,12565000000,40,20.35,0.0,7.0
9412,2020/03,60.3,139541000000,15263000000,18,44.45,0.0,9.0
9413,2020/03,66,145173000000,5128000000,40,43.67,0.0,0.0
9414,2020/08,87.7,11394190000,2189709000,20,23.89,5.0,5.0
9416,2020/12,77.3,16654000000,103000000,-,-,0.0,2.0
9417,2020/06,76.4,5958661000,-239750000,8,240.84,0.0,0.0
9418,2020/08,18.6,193192000000,10883000000,8,6.11,0.0,0.0
9419,2020/12,21.2,10745000000,71000000,-,-,0.0,1.0
9421,2020/06,51.1,14491005000,205788000,10,195.34,0.0,5.0
9422,2020/03,48.3,209005000000,10330000000,60,38.34,0.0,1.0
9423,2020/03,47.4,1752670000,78432000,1.6,53.66,2.0,2.0
9428,2020/03,30.2,42934000000,2021000000,17,18.6,2.0,5.0
9432,2020/03,39.4,11899415000000,1562151000000,95,41.49,0.0,0.0
9433,2020/03,45.8,5237221000000,1025237000000,115,40.17,5.0,5.0
9434,2020/03,10.2,4861247000000,911725000000,85,84.01,2.0,2.0
9435,2020/03,29.4,524570000000,73004000000,402,34.55,7.0,7.0
9436,2020/03,81.9,68051000000,13966000000,145,37.65,6.0,6.0
9437,2020/03,69.7,4651290000000,854650000000,120,64.36,6.0,10.0
9438,2020/09,62.7,26082051000,2507205000,16,172.98,0.0,6.0
9439,2020/06,32.6,1718479000,-66633000,-,-,1.0,2.0
9441,2020/12,57.5,98843000000,5052000000,170,25.16,3.0,5.0
9444,2020/04,15.8,21325991000,268464000,20,68.44,0.0,4.0
9445,2020/03,13.3,21279932000,1002177000,17,-,1.0,5.0
9446,2020/09,12.1,15314794000,1504253000,25,33.32,0.0,9.0
9449,2020/12,4.8,210559000000,27893000000,30.8,27.22,0.0,0.0
9450,2020/06,38.8,7424440000,1234824000,7,9.82,0.0,2.0
9466,2020/03,66.8,9372784000,738156000,18,67.15,0.0,5.0
9467,2020/03,80.7,5631353000,1461998000,-,-,0.0,1.0
9468,2020/03,43.3,204653000000,8087000000,30,15.62,0.0,4.0
9470,2020/09,34.6,143564000000,5075000000,50,32.36,0.0,0.0
9474,2020/03,57.1,59771000000,3300000000,25,48.96,6.0,10.0
9475,2020/03,80.8,8073765000,-68667000,-,0.44,0.0,0.0
9476,2020/09,77,3009588000,5817000,8,-,0.0,7.0
9478,2020/03,53.4,6038000000,450000000,1.4,15.05,0.0,6.0
9479,2020/03,60.3,13507129000,431694000,2.5,26.4,2.0,2.0
9501,2020/03,24.3,6241422000000,211841000000,-,-,0.0,7.0
9502,2020/03,34.4,3065954000000,130832000000,50,23.14,5.0,5.0
9503,2020/03,21,3184259000000,206956000000,50,34.37,3.0,6.0
9504,2020/03,19.7,1347352000000,48170000000,50,19.11,0.0,10.0
9505,2020/03,20.2,628039000000,29461000000,10,0.27,1.0,2.0
9506,2020/03,18.3,2246369000000,116350000000,40,31.66,0.0,8.0
9507,2020/03,23.6,733187000000,31288000000,30,34.24,0.0,7.0
9508,2020/03,12.3,2013050000000,63813000000,35,-,5.0,7.0
9509,2020/03,12,748468000000,42415000000,10,19.45,0.0,7.0
9511,2020/03,37.7,204296000000,10326000000,57.14,46.37,0.0,10.0
9513,2020/03,28.8,913775000000,83638000000,75,32.47,0.0,10.0
9514,2020/06,38.7,12218000000,2927000000,8,9.85,1.0,5.0
9517,2020/03,25,88639000000,9246000000,18,13.49,0.0,6.0
9519,2020/03,12.5,19449000000,7153000000,-,-,0.0,1.0
9531,2020/03,45.2,1925235000000,101508000000,60,64.34,0.0,10.0
9532,2020/03,46.6,1368689000000,83792000000,50,49.75,0.0,10.0
9533,2020/03,57.2,485623000000,21351000000,55,35.84,0.0,10.0
9534,2020/03,32.2,126375477000,4606277000,50,21.15,2.0,10.0
9535,2020/03,46,82268000000,2971000000,9,26.8,1.0,4.0
9536,2020/03,19.9,204445000000,7562000000,70,55.31,0.0,8.0
9537,2020/03,75,51554254000,1544444000,80,33.3,0.0,5.0
9539,2020/12,65.6,88682000000,6346000000,55,12.71,1.0,9.0
9543,2020/12,69.4,121320000000,6828000000,17,32.92,5.0,9.0
9551,2020/03,41.4,128723000000,8223000000,35.5,28.31,2.0,5.0
9600,2020/03,51.5,31097421000,2501617000,43,39.47,8.0,8.0
9601,2020/02,46.5,97479000000,4604000000,30,17.11,0.0,1.0
9602,2020/02,76.7,262766000000,52857000000,55,22.12,1.0,6.0
9603,2020/10,17.8,430284000000,-31129000000,-,-,1.0,9.0
9605,2020/03,57.9,141376000000,22003000000,70,7.94,0.0,9.0
9612,2020/12,37.3,37164000000,-498000000,25,-,0.0,9.0
9613,2020/03,35,2266808000000,130937000000,18,32.67,1.0,9.0
9616,2020/03,38.7,169770000000,11205000000,45,26.45,7.0,9.0
9619,2020/03,24.7,98715000000,6877000000,46,22.21,2.0,9.0
9621,2020/12,52.9,65190000000,5085000000,45,13.53,3.0,5.0
9622,2020/12,84.2,40028088000,1343000000,34,94.12,0.0,9.0
9624,2020/09,57.6,30954000000,3149000000,58,23.99,3.0,4.0
9625,2020/03,64.5,16589632000,1208967000,30,14.4,0.0,0.0
9627,2020/04,57.3,292615000000,16068000000,55,21.22,1.0,9.0
9628,2020/03,85.7,21281066000,3091815000,31,18.28,0.0,0.0
9629,2020/03,58.7,14266104000,2781719000,54,11.35,1.0,5.0
9631,2020/12,65.1,21664000000,-1257000000,10,17.44,0.0,2.0
9632,2021/01,83.1,27460000000,4048000000,340,38.03,3.0,3.0
9633,2020/03,56.5,17218262000,173605000,10,151.62,0.0,8.0
9635,2020/03,59.2,1512716000,5885000,-,-,0.0,9.0
9636,2021/01,37.2,2857000000,93000000,10,50.7,0.0,8.0
9637,2021/01,36,6127000000,108000000,25,-,1.0,2.0
9639,2020/03,56.4,45754000000,7285000000,120,11.91,2.0,2.0
9640,2020/03,65.5,23560971000,3449424000,85,110.53,0.0,3.0
9641,2020/09,47.9,18177000000,1498431000,7,31.14,0.0,9.0
9644,2020/03,83.9,9394430000,987880000,43,51.94,7.0,9.0
9647,2020/11,30.8,6613406000,323509000,30,10.06,0.0,8.0
9651,2020/05,83.2,7770659000,727893000,26,45.38,1.0,1.0
9656,2020/12,49.8,4616000000,-461000000,-,-,3.0,3.0
9658,2020/03,55.1,28351168000,2130057000,27.5,19.96,8.0,9.0
9661,2020/02,43.9,3742952000,297646000,5,28.47,0.0,10.0
9663,2020/03,89.5,29018000000,3536000000,60,43.85,2.0,9.0
9671,2020/03,43.4,22238357000,3122632000,50,18.14,0.0,3.0
9672,2020/12,71.7,28789000000,11172000000,55,30.35,0.0,4.0
9675,2020/03,28.1,25993000000,141000000,20,-,0.0,5.0
9678,2020/10,39.6,179053000000,14250000000,65,29.59,4.0,9.0
9679,2020/09,41.2,4718772000,-143733000,50,40.9,0.0,9.0
9681,2021/01,29.3,39756000000,-10884000000,-,-,1.0,1.0
9682,2020/03,78,94618831000,10674075000,55,31.76,6.0,8.0
9684,2020/03,73.1,260527000000,32759000000,54,26.24,0.0,0.0
9685,2020/03,41.1,4708724000,204494000,-,-,0.0,9.0
9686,2020/03,69.8,24842789000,1079239000,30,36.59,2.0,2.0
9687,2020/03,72.8,17274000000,1613000000,55,51.52,0.0,0.0
9691,2020/03,52.9,15846553000,1272889000,33,7.3,0.0,7.0
9692,2021/01,78.1,48003000000,5048000000,40,34.65,4.0,9.0
9695,2020/03,0.3,3732868000,-48775000,-,-,,
9696,2020/03,31.6,17592341000,1407796000,16,46.68,0.0,5.0
9697,2020/03,69.5,81591000000,22827000000,45,26.77,4.0,10.0
9698,2020/03,68.5,14624000000,1044000000,35,28.32,3.0,3.0
9699,2020/09,44.4,151231000000,11371000000,77,30.19,0.0,8.0
9701,2020/03,36.5,11504107000,148000000,10,30.88,0.0,3.0
9702,2020/12,64.8,24434000000,1644000000,31.5,19.52,2.0,3.0
9706,2020/03,31.2,249756000000,9892000000,32,71.31,2.0,8.0
9707,2020/03,29.7,57432528000,3071120000,22,74.38,2.0,9.0
9708,2020/03,76.2,54558000000,3160000000,16,41.93,1.0,7.0
9709,2020/03,54.1,22408241000,896860000,24,19.51,1.0,3.0
9713,2020/03,32,37601000000,-257000000,-,0,0.0,9.0
9715,2020/03,51.5,311871000000,10689000000,46,21.79,2.0,2.0
9716,2020/02,52.7,143689000000,11086000000,32,37.1,8.0,10.0
9717,2020/11,81.6,17452105000,2066168000,80,34.7,0.0,9.0
9719,2020/03,55.2,385295000000,42326000000,130,41.6,8.0,10.0
9720,2020/11,23.7,3060721000,-885087000,-,-,0.0,2.0
9722,2020/12,1.2,26648000000,-20611000000,-,-,0.0,0.0
9723,2020/03,11.4,9625986000,89636000,3,-,0.0,0.0
9728,2020/03,67.2,106300000000,6854352000,50,20.2,0.0,4.0
9729,2020/03,70.5,120809000000,7908000000,30,20.51,0.0,4.0
9731,2020/12,16.5,39146000000,-4742000000,-,-,0.0,1.0
9733,2020/03,28.6,45182142000,4575711000,130,39.31,0.0,9.0
9734,2021/01,43.9,760000000,-1154000000,-,-,0.0,0.0
9735,2020/03,57,1060070000000,142858000000,170,41.65,7.0,9.0
9739,2020/03,70,38273000000,3860000000,30,18.14,2.0,2.0
9740,2020/02,45.5,67814081000,4261101000,40,20.35,2.0,3.0
9742,2020/03,71.9,42278000000,2903000000,40,34.56,4.0,4.0
9743,2021/01,68.7,69225000000,5049000000,40,61.59,8.0,10.0
9744,2020/03,57.2,100995000000,12926000000,202,61.7,5.0,5.0
9746,2020/09,78.9,67814000000,11381000000,120,37.22,5.0,9.0
9749,2020/12,50.7,240953000000,15972000000,51,18.24,4.0,9.0
9753,2020/03,50.7,17456323000,784982000,15,36.83,1.0,9.0
9755,2020/12,80.4,49608000000,2522000000,32,47.5,1.0,1.0
9757,2020/12,82.4,25027000000,4982000000,45,61.19,9.0,9.0
9758,2020/12,80.9,9556000000,685000000,-,38.29,1.0,4.0
9759,2020/03,82.5,65063982000,9545414000,46,57.27,0.0,0.0
9760,2020/03,67.6,7183775000,-1286892000,15,-,0.0,2.0
9761,2020/03,40.3,14439831000,348200000,60,51.99,0.0,1.0
9763,2020/03,41.3,21402000000,669000000,70,25.48,1.0,8.0
9765,2020/05,62.1,15202709000,1144501000,14,38.74,1.0,9.0
9766,2020/03,64,262810000000,30972000000,45,70.3,4.0,4.0
9767,2020/03,32.2,8084551000,70898000,-,0.38,0.0,0.0
9768,2020/12,68.5,20014000000,2168000000,30,15.92,1.0,8.0
9769,2020/03,46,10920843000,1486242000,60,71.54,0.0,3.0
9776,2020/03,73.3,17659084000,944942000,10,6.48,0.0,0.0
9778,2020/02,52.2,3448020000,295235000,120,91.91,0.0,10.0
9780,2020/03,55,23337175000,553545000,50,10.83,0.0,9.0
9782,2020/03,71.4,27146872000,1663385000,22,10.44,3.0,8.0
9783,2020/03,32.7,448577000000,21266000000,50,76.59,0.0,0.0
9787,2020/02,57.6,308582000000,16001000000,65,34.18,9.0,9.0
9788,2020/03,42.6,88222000000,2118000000,22,153.5,1.0,1.0
9790,2020/03,74.1,12454000000,4534000000,45,25.78,6.0,9.0
9791,2020/03,43.7,36846567000,2051806000,20,15.08,0.0,10.0
9792,2020/03,22.4,297965000000,12162835000,40,63.46,2.0,10.0
9793,2020/02,76,54088000000,10865000000,56,29.74,8.0,10.0
9795,2020/09,80.9,10927597000,1929641000,40,47.93,5.0,5.0
9797,2020/06,47.9,16503531000,1624305000,30,11.54,3.0,8.0
9799,2020/03,77.9,12055951000,1178714000,39,36.57,4.0,10.0
9810,2020/03,27.6,2480256000000,32088000000,200,35.05,0.0,0.0
9812,2020/05,0.4,35634121000,-375056000,-,-,0.0,1.0
9816,2020/03,41.9,13276092000,256174000,3,16.54,0.0,9.0
9818,2020/03,61.7,18535213000,840064000,18,15.28,1.0,7.0
9820,2020/03,71.7,3264673000,518280000,40,12.43,0.0,9.0
9823,2020/09,46.3,124264000000,4747000000,48,14.73,1.0,9.0
9824,2020/10,59.8,74288000000,3124000000,70,14.38,6.0,9.0
9827,2020/12,33.9,32760000000,88000000,-,156.48,1.0,8.0
9828,2020/03,41.9,43435373000,1971452000,15,90.6,2.0,2.0
9829,2021/01,19.5,14215000000,-289000000,-,-,0.0,4.0
9831,2020/03,54.6,1611538000000,38326000000,10,42.97,0.0,0.0
9832,2020/03,69,221400000000,7585000000,60,128.21,0.0,4.0
9835,2020/02,29.7,42375560000,291491000,10,92.83,0.0,5.0
9837,2020/11,73.1,40727340000,856467000,18,155.86,1.0,1.0
9842,2020/02,69.7,112684000000,9575000000,30,25.09,0.0,3.0
9843,2020/02,82,642273000000,107478000000,108,16.36,10.0,10.0
9845,2020/03,59,50768000000,3421000000,13,13.29,7.0,9.0
9846,2020/02,43.9,68117022000,1903571000,5,9.04,1.0,9.0
9849,2020/03,39.6,15748604000,154281000,50,32.08,0.0,10.0
9850,2020/03,36.9,38971000000,-251469000,-,-,0.0,0.0
9852,2020/03,39.4,146799000000,828000000,100,47.56,0.0,9.0
9853,2020/03,82.3,8045000000,414362000,14,167.57,0.0,9.0
9854,2020/03,88.2,15429000000,52000000,-,-,0.0,0.0
9856,2020/03,63.5,99984000000,5430000000,37,33.73,0.0,9.0
9857,2020/03,41.9,37682312000,1709295000,37,20.78,1.0,1.0
9861,2020/02,37.9,216201000000,3926000000,20,181.07,0.0,10.0
9867,2020/03,46.6,24213392000,1067209000,50,6.51,0.0,0.0
9869,2020/09,33.8,1104695000000,11574000000,66,24.8,3.0,9.0
9872,2020/11,46.9,53762794000,525378000,25,31,1.0,1.0
9873,2020/03,57.4,79634000000,4785000000,50,73.12,0.0,7.0
9876,2020/02,61.7,17130242000,-595905000,-,-,0.0,9.0
9878,2020/03,8.9,6620345000,-379823000,-,-,0.0,5.0
9880,2020/03,55.5,31161788000,1670377000,40,50.29,0.0,10.0
9882,2020/03,76.9,141031000000,10093000000,46,23.9,10.0,10.0
9885,2020/03,87.1,15671000000,239000000,10,216.44,0.0,0.0
9887,2020/03,58.7,106511113000,5079631000,24,17.56,0.0,2.0
9888,2020/03,28.9,56432801000,1111746000,26,52.37,3.0,3.0
9889,2020/03,42.4,65618000000,3461000000,50,44.85,3.0,8.0
9890,2020/03,45.6,68923000000,834873000,15,41.51,0.0,9.0
9895,2020/03,63.9,10757775000,212089000,25,43.88,0.0,0.0
9896,2020/03,19.5,368479000000,5111000000,19,19.93,0.0,9.0
9900,2020/03,67.3,26437378000,55215000,-,-,0.0,0.0
9902,2020/03,74.6,112334000000,5154000000,45,40.76,6.0,6.0
9903,2020/02,29.2,36304889000,1744683000,12.5,6.89,1.0,3.0
9904,2020/03,66.9,7873000000,611000000,19.94,116.81,3.0,3.0
9906,2020/03,48.5,79019212000,3077838000,50,19.45,0.0,0.0
9908,2020/03,37.3,93368166000,2449786000,50,24.13,3.0,9.0
9909,2020/03,38.2,12118064000,320393000,60,20.84,3.0,5.0
9913,2020/03,35.7,43494000000,1274000000,10,16.55,0.0,0.0
9914,2020/03,60.9,6477157000,17881000,30,56.24,1.0,4.0
9919,2020/03,60.8,124203976000,2254472000,16,33.68,0.0,0.0
9927,2020/03,76.2,3681000000,310308000,60,12.82,1.0,9.0
9928,2020/03,49.6,35501000000,5227643000,38,57.08,4.0,9.0
9929,2020/03,52.3,18387998000,151031000,10,62.37,0.0,2.0
9930,2020/03,52.9,16399312000,301377000,5,61.58,0.0,9.0
9932,2020/03,85.1,43890514000,2528481000,80,45.77,6.0,10.0
9934,2020/03,59.9,293717000000,16111000000,100,40.95,0.0,0.0
9936,2020/03,74.5,85571000000,7698000000,120,42.38,0.0,2.0
9941,2020/09,-2.08,14800928000,-267951000,-,-,0.0,9.0
9945,2020/02,63.5,149572000000,-,60,-,0.0,7.0
9946,2020/02,33.7,193439000000,-3031000000,22.5,-,0.0,0.0
9948,2020/02,62.2,519218000000,12119000000,50,42.23,0.0,10.0
9950,2020/03,79,7650678000,202614000,20,55.05,0.0,2.0
9955,2020/03,77.9,40461098000,1405996000,12,19.97,0.0,9.0
9956,2020/03,34.1,678096000000,15515000000,52,41.52,9.0,9.0
9959,2020/03,34.4,25496924000,558750000,12,38.53,2.0,6.0
9960,2020/03,40.3,117141000000,6464000000,80,19.17,7.0,9.0
9962,2020/03,79.2,313337000000,23640000000,14.55,31.79,0.0,0.0
9964,2020/03,50,83366994000,3900148000,50,22.11,6.0,6.0
9966,2020/06,61.5,22349393000,883166000,12.5,54.14,0.0,0.0
9967,2020/03,43.9,38467148000,648037000,50,25.19,1.0,7.0
